curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade,lon,lat,curso_resumido,unidade_pad,code_muni,name_muni,code_state,abbrev_state
Marketing,Noite,64,40,1.6,2025,1,etec-de-sapopemba,-46.48694159999999,-23.6123557,Marketing,etec-de-sapopemba,3550308,São Paulo,35,SP
Administração - 20% On-line,Noite,65,40,1.62,2025,1,etec-de-sumare,-47.250876,-22.8147002,Administração,etec-de-sumare,3552403,Sumaré,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,270,40,6.75,2025,1,etec-de-sumare,-47.250876,-22.8147002,Administração,etec-de-sumare,3552403,Sumaré,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,255,40,6.37,2025,1,etec-de-sumare,-47.250876,-22.8147002,Informática para Internet,etec-de-sumare,3552403,Sumaré,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,160,40,4,2025,1,etec-de-sumare,-47.250876,-22.8147002,Meio Ambiente,etec-de-sumare,3552403,Sumaré,35,SP
Administração,Noite,134,40,3.35,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Administração,etec-de-suzano,3552502,Suzano,35,SP
Comércio Exterior,Noite,42,40,1.05,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Comércio Exterior,etec-de-suzano,3552502,Suzano,35,SP
Contabilidade,Noite,64,40,1.6,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Contabilidade,etec-de-suzano,3552502,Suzano,35,SP
Enfermagem,Tarde,97,40,2.42,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Enfermagem,etec-de-suzano,3552502,Suzano,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,477,40,11.92,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Administração,etec-de-suzano,3552502,Suzano,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,155,40,3.87,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Administração,etec-de-suzano,3552502,Suzano,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,232,40,5.8,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Meio Ambiente,etec-de-suzano,3552502,Suzano,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,324,40,8.1,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Química,etec-de-suzano,3552502,Suzano,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Secretariado - MTec,Tarde,143,40,3.57,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Secretariado,etec-de-suzano,3552502,Suzano,35,SP
Química,Noite,120,40,3,2025,1,etec-de-suzano,-46.2959592,-23.5518309,Química,etec-de-suzano,3552502,Suzano,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,610,80,7.62,2025,1,etec-de-taboao-da-serra,-46.7631242,-23.6050537,Desenvolvimento de Sistemas,etec-de-taboao-da-serra,3552809,Taboão Da Serra,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec-N,Noite,133,40,3.32,2025,1,etec-de-taboao-da-serra,-46.7631242,-23.6050537,Informática,etec-de-taboao-da-serra,3552809,Taboão Da Serra,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-N,Noite,79,40,1.97,2025,1,etec-de-taboao-da-serra,-46.7631242,-23.6050537,Informática para Internet,etec-de-taboao-da-serra,3552809,Taboão Da Serra,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,18,30,0.6,2025,1,etec-de-tiquatira-ceu-tiquatira,-46.5543914,-23.5175446,Logística,etec-de-tiquatira-ceu-tiquatira,3550308,São Paulo,35,SP
Design Gráfico,Noite,78,40,1.95,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Design Gráfico,etec-de-tiquatira,3550308,São Paulo,35,SP
Design Gráfico,Tarde,76,40,1.9,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Design Gráfico,etec-de-tiquatira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,132,40,3.3,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Administração,etec-de-tiquatira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec,Manhã,380,40,9.5,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Design Gráfico,etec-de-tiquatira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,304,40,7.6,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Marketing,etec-de-tiquatira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Modelagem do Vestuário - MTec,Manhã,194,40,4.84,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Modelagem do Vestuário,etec-de-tiquatira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Modelagem do Vestuário - MTec,Tarde,85,40,2.12,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Modelagem do Vestuário,etec-de-tiquatira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,57,40,1.42,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Química,etec-de-tiquatira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,234,40,5.85,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Química,etec-de-tiquatira,3550308,São Paulo,35,SP
Modelagem do Vestuário,Noite,67,40,1.67,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Modelagem do Vestuário,etec-de-tiquatira,3550308,São Paulo,35,SP
Química,Noite,68,40,1.7,2025,1,etec-de-tiquatira,-46.5542062,-23.5182392,Química,etec-de-tiquatira,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,155,40,3.87,2025,1,etec-de-vargem-grande-do-sul,-46.89956720000001,-21.8445578,Administração,etec-de-vargem-grande-do-sul,3556404,Vargem Grande Do Sul,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,123,40,3.07,2025,1,etec-de-vargem-grande-do-sul,-46.89956720000001,-21.8445578,Informática para Internet,etec-de-vargem-grande-do-sul,3556404,Vargem Grande Do Sul,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,41,40,1.02,2025,1,etec-de-vargem-grande-do-sul,-46.89956720000001,-21.8445578,Recursos Humanos,etec-de-vargem-grande-do-sul,3556404,Vargem Grande Do Sul,35,SP
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,98,40,2.45,2025,1,etec-de-vargem-grande-do-sul,-46.89956720000001,-21.8445578,Linguagens e suas Tecnologias,etec-de-vargem-grande-do-sul,3556404,Vargem Grande Do Sul,35,SP
Gastronomia,Noite,55,40,1.37,2025,1,etec-de-vargem-grande-do-sul,-46.89956720000001,-21.8445578,Gastronomia,etec-de-vargem-grande-do-sul,3556404,Vargem Grande Do Sul,35,SP
Informática,Noite,63,40,1.57,2025,1,etec-de-vargem-grande-do-sul,-46.89956720000001,-21.8445578,Informática,etec-de-vargem-grande-do-sul,3556404,Vargem Grande Do Sul,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Eventos - MTec-N,Noite,26,30,0.86,2025,1,etec-de-vila-formosa-ceu-aricanduva,-46.5242748,-23.5744219,Eventos,etec-de-vila-formosa-ceu-aricanduva,3550308,São Paulo,35,SP
Marketing - 20% On-line,Noite,35,30,1.16,2025,1,etec-de-vila-formosa-ceu-aricanduva,-46.5242748,-23.5744219,Marketing,etec-de-vila-formosa-ceu-aricanduva,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,133,40,3.32,2025,1,etec-de-vila-formosa,-46.5242748,-23.5744219,Administração,etec-de-vila-formosa,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,229,40,5.72,2025,1,etec-de-vila-formosa,-46.5242748,-23.5744219,Desenvolvimento de Sistemas,etec-de-vila-formosa,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,33,40,0.82,2025,1,etec-de-vila-formosa,-46.5242748,-23.5744219,Desenvolvimento de Sistemas,etec-de-vila-formosa,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - Mtec-N,Noite,27,40,0.67,2025,1,etec-de-vila-formosa,-46.5242748,-23.5744219,Design Gráfico,etec-de-vila-formosa,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec,Tarde,92,40,2.29,2025,1,etec-de-vila-formosa,-46.5242748,-23.5744219,Informática,etec-de-vila-formosa,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,76,40,1.9,2025,1,etec-de-vila-formosa,-46.5242748,-23.5744219,Meio Ambiente,etec-de-vila-formosa,3550308,São Paulo,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Tarde,44,40,1.1,2025,1,etec-de-vila-formosa,-46.5242748,-23.5744219,Recursos Humanos,etec-de-vila-formosa,3550308,São Paulo,35,SP
Administração,Noite,87,40,2.17,2025,1,etec-deputado-ary-de-camargo-pedroso,-47.65862870000001,-22.7349268,Administração,etec-deputado-ary-de-camargo-pedroso,3538709,Piracicaba,35,SP
Automação Industrial,Noite,82,40,2.04,2025,1,etec-deputado-ary-de-camargo-pedroso,-47.65862870000001,-22.7349268,Automação Industrial,etec-deputado-ary-de-camargo-pedroso,3538709,Piracicaba,35,SP
Eletroeletrônica,Noite,38,40,0.95,2025,1,etec-deputado-ary-de-camargo-pedroso,-47.65862870000001,-22.7349268,Eletroeletrônica,etec-deputado-ary-de-camargo-pedroso,3538709,Piracicaba,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,229,40,5.72,2025,1,etec-deputado-ary-de-camargo-pedroso,-47.65862870000001,-22.7349268,Administração,etec-deputado-ary-de-camargo-pedroso,3538709,Piracicaba,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,55,40,1.37,2025,1,etec-deputado-ary-de-camargo-pedroso,-47.65862870000001,-22.7349268,Administração,etec-deputado-ary-de-camargo-pedroso,3538709,Piracicaba,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Tarde,106,40,2.65,2025,1,etec-deputado-ary-de-camargo-pedroso,-47.65862870000001,-22.7349268,Automação Industrial,etec-deputado-ary-de-camargo-pedroso,3538709,Piracicaba,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,51,40,1.27,2025,1,etec-deputado-ary-de-camargo-pedroso,-47.65862870000001,-22.7349268,Desenvolvimento de Sistemas,etec-deputado-ary-de-camargo-pedroso,3538709,Piracicaba,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,217,40,5.42,2025,1,etec-deputado-ary-de-camargo-pedroso,-47.65862870000001,-22.7349268,Desenvolvimento de Sistemas,etec-deputado-ary-de-camargo-pedroso,3538709,Piracicaba,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,131,40,3.27,2025,1,etec-deputado-ary-de-camargo-pedroso,-47.65862870000001,-22.7349268,Logística,etec-deputado-ary-de-camargo-pedroso,3538709,Piracicaba,35,SP
Administração,Noite,55,40,1.37,2025,1,etec-deputado-francisco-franco,-50.8992047,-22.2267124,Administração,etec-deputado-francisco-franco,3542206,Rancharia,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,172,80,2.15,2025,1,etec-deputado-francisco-franco,-50.8992047,-22.2267124,Agropecuária,etec-deputado-francisco-franco,3542206,Rancharia,35,SP
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,155,40,3.87,2025,1,etec-deputado-francisco-franco,-50.8992047,-22.2267124,Linguagens e suas Tecnologias,etec-deputado-francisco-franco,3542206,Rancharia,35,SP
Cafeicultura,Noite,52,35,1.48,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros,-49.647383,-22.2287685,Cafeicultura,etec-deputado-paulo-ornellas-carvalho...,3516705,Garça,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,69,35,1.97,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros,-49.647383,-22.2287685,Agropecuária,etec-deputado-paulo-ornellas-carvalho...,3516705,Garça,35,SP
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,52,35,1.48,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros,-49.647383,-22.2287685,Ciências da Natureza e suas Tecnologias,etec-deputado-paulo-ornellas-carvalho...,3516705,Garça,35,SP
Gastronomia - 20% On-line,Noite,75,35,2.14,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros,-49.647383,-22.2287685,Gastronomia,etec-deputado-paulo-ornellas-carvalho...,3516705,Garça,35,SP
Química - 20% On-line,Noite,52,35,1.48,2025,1,etec-deputado-paulo-ornellas-carvalho-de-barros,-49.647383,-22.2287685,Química,etec-deputado-paulo-ornellas-carvalho...,3516705,Garça,35,SP
Administração,Noite,73,40,1.82,2025,1,etec-deputado-salim-sedeh,-47.3938849,-22.1743614,Administração,etec-deputado-salim-sedeh,3526704,Leme,35,SP
Desenvolvimento de Sistemas,Noite,76,40,1.9,2025,1,etec-deputado-salim-sedeh,-47.3938849,-22.1743614,Desenvolvimento de Sistemas,etec-deputado-salim-sedeh,3526704,Leme,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,162,40,4.05,2025,1,etec-deputado-salim-sedeh,-47.3938849,-22.1743614,Administração,etec-deputado-salim-sedeh,3526704,Leme,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,148,40,3.7,2025,1,etec-deputado-salim-sedeh,-47.3938849,-22.1743614,Desenvolvimento de Sistemas,etec-deputado-salim-sedeh,3526704,Leme,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec,Manhã,103,40,2.57,2025,1,etec-deputado-salim-sedeh,-47.3938849,-22.1743614,Design Gráfico,etec-deputado-salim-sedeh,3526704,Leme,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - Mtec-N,Noite,47,40,1.17,2025,1,etec-deputado-salim-sedeh,-47.3938849,-22.1743614,Design Gráfico,etec-deputado-salim-sedeh,3526704,Leme,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,110,40,2.75,2025,1,etec-deputado-salim-sedeh,-47.3938849,-22.1743614,Química,etec-deputado-salim-sedeh,3526704,Leme,35,SP
Farmácia,Noite,77,40,1.92,2025,1,etec-deputado-salim-sedeh,-47.3938849,-22.1743614,Farmácia,etec-deputado-salim-sedeh,3526704,Leme,35,SP
Administração,Noite,48,40,1.2,2025,1,etec-dona-escolastica-rosa-ee-prof-a-zulmira-campos,-46.3821591,-23.9435389,Administração,etec-dona-escolastica-rosa-ee-prof-a-...,3548500,Santos,35,SP
Logística,Noite,59,40,1.47,2025,1,etec-dona-escolastica-rosa-ee-prof-a-zulmira-campos,-46.3821591,-23.9435389,Logística,etec-dona-escolastica-rosa-ee-prof-a-...,3548500,Santos,35,SP
Portos,Noite,60,40,1.5,2025,1,etec-dona-escolastica-rosa-ee-prof-a-zulmira-campos,-46.3821591,-23.9435389,Portos,etec-dona-escolastica-rosa-ee-prof-a-...,3548500,Santos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,135,40,3.37,2025,1,etec-dona-escolastica-rosa-fatec-rubens-lara,-46.3263839,-23.9426566,Administração,etec-dona-escolastica-rosa-fatec-rube...,3548500,Santos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-AMS,Tarde,113,40,2.82,2025,1,etec-dona-escolastica-rosa-fatec-rubens-lara,-46.3263839,-23.9426566,Logística,etec-dona-escolastica-rosa-fatec-rube...,3548500,Santos,35,SP
Administração,Noite,76,40,1.9,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Administração,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Administração,Tarde,58,40,1.45,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Administração,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Comércio Exterior,Noite,138,40,3.45,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Comércio Exterior,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,292,40,7.3,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Administração,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Comércio Exterior - MTec-N,Noite,81,40,2.02,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Comércio Exterior,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,203,40,5.07,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Logística,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,271,40,6.77,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Nutrição e Dietética,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - Mtec-N,Noite,35,40,0.87,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Nutrição e Dietética,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Segurança do Trabalho - MTec,Manhã,146,40,3.65,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Segurança do Trabalho,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Logística,Tarde,66,40,1.65,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Logística,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Segurança do Trabalho,Noite,116,40,2.9,2025,1,etec-dona-escolastica-rosa,-46.3263738,-23.9425875,Segurança do Trabalho,etec-dona-escolastica-rosa,3548500,Santos,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,35,40,0.87,2025,1,etec-dona-sebastiana-de-barros,-48.55077199999999,-22.740802,Administração,etec-dona-sebastiana-de-barros,3550100,São Manuel,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Tarde,28,40,0.7,2025,1,etec-dona-sebastiana-de-barros,-48.55077199999999,-22.740802,Agropecuária,etec-dona-sebastiana-de-barros,3550100,São Manuel,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,141,40,3.52,2025,1,etec-dona-sebastiana-de-barros,-48.55077199999999,-22.740802,Agropecuária,etec-dona-sebastiana-de-barros,3550100,São Manuel,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,81,40,2.02,2025,1,etec-dona-sebastiana-de-barros,-48.55077199999999,-22.740802,Meio Ambiente,etec-dona-sebastiana-de-barros,3550100,São Manuel,35,SP
Química,Noite,66,40,1.65,2025,1,etec-dona-sebastiana-de-barros,-48.55077199999999,-22.740802,Química,etec-dona-sebastiana-de-barros,3550100,São Manuel,35,SP
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Manhã,113,40,2.82,2025,1,etec-doutor-adail-nunes-da-silva-fatec-de-taquaritinga,-48.5004394,-21.4154676,Desenvolvimento de Sistemas,etec-doutor-adail-nunes-da-silva-fate...,3553708,Taquaritinga,35,SP
